Airline,Flight_Distance,Origin_Airport,Destination_Airport,Scheduled_Departure_Time,Day_of_Week,Month,Airplane_Type,Weather_Score,Previous_Flight_Delay_Minutes,Airline_Rating,Passenger_Load,Flight_Cancelled
2,385,0,0,16,4,11,0,0.158678,76.66667,4.295253,0.629014,1
0,586,3,2,2,4,8,0,0.282764,0.666667,5.050447,0.973699,0
4,497,2,1,7,6,12,3,0.306982,42.0,4.801556,0.231347,1
2,473,2,0,21,1,3,3,0.219283,1.0,1.105528,0.795609,0
2,552,3,0,12,1,7,3,0.792352,80.0,1.129577,0.534248,1
0,485,2,0,15,2,4,4,0.332209,3.0,1.830236,0.22147,0
4,613,1,0,20,4,5,3,0.345485,1.0,1.75105,0.051038,0
3,460,1,0,9,7,4,4,0.453007,66.0,1.528073,0.759922,1
4,633,2,1,17,6,9,2,0.902295,3.0,3.026084,0.31647,1
1,497,2,2,2,7,11,0,0.688173,47.0,4.02804,0.375586,1
3,262,1,2,11,3,7,0,0.06175,41.0,4.683841,0.485231,1
2,419,2,2,15,1,4,1,0.039262,27.0,0.339302,0.507195,1
3,489,2,1,17,7,8,2,0.566389,14.0,1.389892,0.206186,0
0,536,0,0,16,4,2,0,0.987061,65.77778,0.637534,0.754472,1
2,490,0,0,6,5,7,3,0.323251,61.0,1.787198,0.69254,1
3,430,1,0,18,6,11,2,0.247772,16.0,2.121671,0.142301,1
2,678,3,3,22,2,1,3,0.748191,7.0,1.945857,0.53291,0
2,640,0,3,22,1,8,1,0.602091,6.0,4.760736,0.609259,0
1,379,2,0,7,1,12,4,0.565027,7.0,2.185645,0.186252,1
4,415,2,0,16,3,6,0,0.149301,15.33333,2.757963,0.894462,1
0,531,0,0,20,1,12,0,0.275961,53.33333,2.071583,0.543179,1
1,484,2,0,6,6,5,0,0.281788,44.0,3.625424,0.115028,1
3,226,4,3,0,4,9,4,0.206839,47.0,2.914823,0.334396,1
0,428,3,0,7,4,9,2,0.971445,17.0,4.30416,0.47696,1
0,573,0,1,18,4,3,4,0.018611,11.0,3.320907,0.010144,0
0,511,3,3,19,5,9,3,0.626056,42.0,4.373794,0.03191,1
0,406,0,0,19,5,9,0,0.617599,41.77778,0.756914,0.062461,1
0,444,0,0,9,1,2,0,0.423251,31.11111,0.330059,0.605402,1
0,477,0,0,11,7,5,0,0.987589,0.0,2.048801,0.378099,1
0,756,0,0,23,5,11,0,0.770163,23.11111,0.956295,1.004742,1
0,503,0,0,0,7,2,0,1.098354,10.66667,1.627711,0.629138,1
3,427,4,0,23,7,1,0,0.168656,4.0,3.686556,0.759896,1
0,680,0,0,20,5,7,0,0.187868,31.11111,1.016776,0.773025,1
0,557,0,1,3,3,4,3,0.139397,6.0,2.725817,0.520321,0
0,419,4,2,3,5,5,1,0.269291,48.66667,4.474633,0.74472,1
1,501,0,0,8,2,4,4,0.416787,6.666667,4.598966,0.544706,0
0,480,0,0,14,2,6,0,0.962603,21.33333,1.873393,0.433638,1
0,554,0,0,23,7,11,0,0.383592,46.22222,2.106849,0.49028,1
0,374,0,0,14,2,2,0,1.015243,13.33333,2.244211,0.943314,1
3,380,3,2,6,1,8,0,0.462908,34.66667,3.681662,0.563274,1
3,474,2,0,11,4,4,0,0.64707,38.0,1.697927,0.377296,0
2,411,0,3,2,3,8,1,0.264408,76.0,0.603913,0.179743,1
1,601,1,0,19,1,3,0,0.156014,11.0,2.30942,0.495358,0
0,397,0,0,8,4,12,0,0.969457,2.666667,0.218359,0.283955,1
4,740,3,0,13,3,12,0,0.109506,16.0,0.778854,0.95558,1
3,484,0,0,12,7,11,3,0.774021,46.0,4.75086,0.490982,1
1,513,4,3,23,3,5,0,0.580984,17.0,3.379435,0.008948,0
0,535,0,0,11,3,12,0,0.961138,8.0,2.129022,0.104487,1
0,492,0,0,0,2,3,0,0.817818,0.0,1.607248,0.319865,1
0,617,2,2,18,2,12,0,0.281664,11.0,2.2927,0.092163,1
1,514,0,0,15,2,7,0,0.574428,37.0,0.125794,0.893962,1
0,447,1,1,11,3,3,0,0.013074,2.666667,4.779185,0.854352,0
0,363,0,1,9,6,12,2,0.475218,12.0,0.354662,0.970862,1
2,539,4,1,1,3,8,0,0.086014,0.0,3.250815,0.706466,0
0,591,0,0,17,2,9,0,0.528945,33.77778,0.255508,0.726148,1
1,373,0,3,12,3,12,4,0.109612,63.0,1.420738,0.923497,1
0,461,3,2,23,2,2,2,0.95548,25.0,0.929087,0.946393,1
0,596,0,0,5,2,3,0,0.623068,0.0,1.384292,0.987174,0
3,414,3,0,11,2,12,0,0.913218,4.666667,4.435377,0.861473,1
0,413,0,0,21,7,7,0,0.122366,15.11111,1.589056,0.755666,1
4,484,2,0,3,7,5,1,0.637653,26.0,3.32094,0.001606,0
3,631,3,0,0,6,10,2,0.306955,20.0,4.744657,0.429517,0
2,591,4,0,10,4,7,2,0.431829,49.33333,3.947126,0.635663,1
0,631,4,0,22,3,2,2,0.873087,55.33333,4.329779,0.547127,1
4,400,0,2,7,1,4,3,0.980021,3.0,2.08196,0.821127,1
0,434,0,0,1,2,1,0,0.346492,3.555556,2.163391,0.921265,0
1,482,1,0,1,6,5,3,0.948253,8.666667,3.229307,0.598682,1
0,469,2,2,15,1,8,2,0.688727,16.0,0.678039,0.021994,1
3,422,4,0,0,7,1,1,0.951414,26.0,0.193563,0.36933,1
0,548,3,1,3,4,7,2,0.562367,44.0,1.220172,0.228817,1
0,337,0,0,5,3,7,0,1.060756,3.555556,0.945874,0.381137,1
4,514,0,0,20,7,7,1,0.892455,32.0,4.187839,0.617293,1
4,666,1,3,19,6,1,3,0.128592,28.0,3.906223,0.066462,0
0,416,0,0,19,2,11,0,0.343063,27.55556,1.397937,0.491482,1
2,371,0,0,14,2,3,3,0.572099,24.66667,3.738708,0.793574,1
2,536,0,0,6,6,11,1,0.802799,6.0,1.376417,0.030699,1
0,673,1,1,6,7,2,1,0.759411,28.66667,3.397889,0.849049,0
3,521,1,0,17,1,5,2,0.726749,2.0,3.530756,0.38388,0
0,466,0,0,22,4,2,0,0.475265,28.44444,2.121038,0.133015,0
0,423,0,0,1,3,5,0,0.239637,0.888889,1.341009,0.638435,1
1,352,1,3,19,4,5,3,0.210584,2.0,3.245026,0.952361,1
1,527,2,3,14,7,4,1,0.741677,3.0,1.015244,0.542513,1
4,339,3,2,0,2,11,4,0.147534,0.666667,3.683795,0.686635,1
4,591,0,2,20,4,7,1,0.222947,7.333333,4.392059,0.816421,0
3,562,0,2,16,1,10,0,0.424553,103.3333,3.168689,0.79934,1
2,478,3,0,19,5,6,4,0.072112,12.0,0.578372,0.073119,1
0,564,0,0,12,7,2,0,0.312692,37.33333,0.982143,0.83362,1
2,517,3,0,11,5,4,1,0.149768,2.666667,2.577573,0.94945,0
3,563,1,2,23,3,11,0,0.951322,12.0,3.385812,0.700652,1
0,589,0,0,21,3,7,0,0.291526,5.333333,1.000818,0.940998,1
2,474,0,1,14,4,9,1,0.86177,6.0,4.201455,0.48555,1
4,370,3,2,23,3,9,1,0.114798,3.0,1.858949,0.319069,1
4,725,2,3,4,7,12,3,0.869673,16.0,0.214182,0.676239,1
0,478,1,3,6,6,3,0,0.599434,2.0,3.969972,0.4922,0
2,457,3,0,7,1,1,2,0.849706,48.0,3.221116,0.895289,1
2,544,0,0,22,2,9,1,0.867349,11.33333,4.009782,0.974382,1
4,480,1,0,13,2,8,4,0.596374,54.0,1.744449,0.819802,1
0,380,4,1,20,2,6,3,0.585448,33.0,0.368765,0.348371,1
4,410,2,1,13,4,10,1,0.712565,69.0,0.559004,0.895755,1
1,535,4,1,9,3,7,1,0.41608,4.0,4.225738,0.329934,0
1,430,2,1,21,3,11,1,0.914068,53.0,1.507174,0.118038,1
0,593,0,0,15,6,9,0,0.924163,5.333333,2.494746,0.699045,1
3,484,1,3,10,6,6,1,0.166713,19.0,3.791942,0.454989,0
4,492,3,0,21,1,10,0,0.576388,20.66667,3.005775,0.921699,0
2,505,2,0,13,2,3,4,0.896827,70.0,4.918097,0.492194,1
0,396,2,0,13,7,3,1,0.793064,72.0,1.581546,0.927633,1
3,627,2,2,1,6,4,2,0.962553,2.0,0.828078,0.078634,1
0,531,0,0,21,1,10,0,0.331302,11.55556,2.043182,0.934326,0
1,482,1,1,12,5,10,3,0.36746,47.0,1.390417,0.759114,1
1,447,3,1,2,6,8,1,0.507192,24.0,4.805185,0.719978,0
2,445,3,2,17,1,10,4,0.232669,0.0,4.940347,0.355136,0
0,384,4,0,21,4,9,3,0.394045,11.33333,4.632022,0.78376,1
1,366,2,1,3,4,8,2,0.537539,53.0,4.723809,0.483297,1
4,366,2,0,20,1,11,0,0.191339,26.66667,3.078274,0.715204,1
2,606,2,2,20,3,10,1,0.256688,10.0,3.660593,0.552227,0
2,423,3,0,18,5,2,0,0.124842,39.0,0.471231,0.15744,1
1,392,4,0,15,1,4,2,0.713381,24.0,3.815251,0.064559,1
0,628,0,0,3,6,4,0,0.461552,64.88889,0.705158,0.41196,1
4,506,1,1,18,3,12,4,0.220266,17.33333,4.40163,0.932789,0
0,382,0,0,22,1,2,0,0.607324,8.888889,2.40383,0.595952,1
3,557,3,3,14,2,8,2,0.068249,59.0,1.261888,0.802192,1
3,645,2,0,0,6,3,1,0.923407,1.0,0.390156,0.575953,1
1,567,1,0,15,6,2,3,0.294468,46.0,2.619451,0.957905,1
1,513,3,0,14,4,7,0,0.886464,35.0,3.957747,0.369456,1
1,546,3,0,15,2,1,0,0.49762,84.0,4.053201,0.05705,1
3,619,3,2,21,2,6,4,0.85015,5.333333,3.484093,0.780668,1
0,672,0,0,19,6,3,0,0.347064,31.11111,2.25174,0.793639,0
0,404,0,0,0,5,3,0,0.275271,43.55556,0.437471,0.593476,1
1,502,4,0,16,7,5,2,0.849412,36.0,3.259689,0.326391,1
4,560,4,0,4,3,3,0,0.212924,7.0,3.228397,0.188265,0
0,517,0,0,4,4,12,1,0.746195,9.0,0.767159,0.482276,1
0,552,0,0,6,2,4,0,0.444584,22.22222,1.236068,0.749477,1
2,720,1,2,12,4,3,4,0.748194,11.33333,4.262649,0.578886,0
2,473,1,3,11,6,7,0,0.907646,39.0,4.859009,0.437491,1
2,358,4,1,3,3,3,4,0.981638,9.333333,3.327151,0.539694,1
4,685,3,2,3,1,10,4,0.359809,58.0,4.809705,0.107955,1
1,676,2,2,22,2,4,3,0.367526,16.0,0.860246,0.69584,1
3,554,4,3,20,3,2,2,0.981388,0.666667,4.875303,0.734256,1
4,450,1,2,20,7,2,4,0.861528,0.0,0.167532,0.011453,1
3,585,4,0,5,4,9,3,0.045092,31.0,2.836296,0.27052,0
0,503,0,0,23,6,11,0,0.67345,20.44444,0.727521,0.103631,1
1,469,1,0,14,3,1,4,0.181245,15.33333,4.069546,0.998232,0
0,432,0,0,20,1,1,0,1.094013,40.88889,0.543859,0.667511,1
1,498,1,0,18,3,10,4,0.138923,14.0,0.05765,0.465738,1
4,516,3,0,11,4,3,3,0.665198,87.0,0.32054,0.964774,1
4,588,2,1,13,2,2,3,0.937065,0.0,1.450463,0.659856,1
0,478,0,0,17,7,3,0,0.947258,59.55556,1.609369,0.189742,1
3,458,4,0,11,7,5,2,0.245755,34.0,1.473516,0.448159,0
0,538,0,0,23,2,9,0,0.672624,17.77778,0.614483,0.870971,1
0,508,4,3,23,5,2,1,0.953574,26.0,0.777478,0.42335,1
0,648,0,0,14,4,12,0,0.835717,48.88889,0.337931,0.348225,1
3,465,2,3,18,7,11,2,0.688336,60.0,2.629287,0.991216,1
0,449,4,3,7,5,1,1,0.754901,16.0,3.407535,0.935637,0
3,483,1,0,8,5,11,1,0.322506,6.0,2.263666,0.94156,0
4,458,3,0,4,6,6,0,0.729252,30.0,0.618015,0.131673,1
2,436,4,3,4,6,3,4,0.232855,2.0,3.238781,0.234255,0
0,336,0,0,5,6,7,0,0.528103,26.66667,1.392805,0.497325,1
1,384,1,0,22,1,6,4,0.889929,49.0,1.906377,0.832129,1
3,487,2,0,2,4,11,0,0.018971,13.0,1.650234,0.736828,0
3,369,2,2,4,2,7,4,0.414319,2.0,0.915764,0.849667,1
0,556,0,0,0,4,5,0,0.366822,31.11111,0.565749,1.035859,1
1,536,3,0,10,6,1,1,0.19859,12.0,1.893858,0.780767,0
2,433,4,1,20,1,3,4,0.838575,8.0,0.208156,0.26177,1
0,494,0,0,19,4,3,0,0.796499,31.11111,1.091569,0.321126,1
3,480,0,0,0,4,7,2,0.112633,104.0,3.00787,0.352488,1
2,319,3,2,6,5,3,0,0.494463,41.0,4.708271,0.303075,1
0,544,2,3,14,4,11,2,0.466906,20.0,3.329141,0.249099,0
2,440,1,2,16,5,5,3,0.142528,18.0,3.12038,0.752486,0
4,402,2,3,7,5,4,2,0.799763,4.0,1.872074,0.033991,1
3,567,3,0,1,3,4,2,0.366674,50.0,0.866586,0.728394,1
1,524,2,3,12,6,7,3,0.761938,27.0,2.234688,0.823564,0
0,591,0,0,11,7,1,0,0.292063,89.77778,1.696691,0.0743,1
0,488,0,0,4,1,7,0,0.415073,103.1111,1.810084,0.069578,1
2,521,0,1,12,5,8,0,0.095171,13.0,4.330434,0.285464,0
0,667,0,0,14,5,3,0,0.983183,83.55556,0.60305,0.653775,1
0,468,1,0,22,5,4,4,0.109113,20.0,2.826499,0.675452,0
0,524,0,0,21,5,6,0,0.195731,10.66667,1.615038,0.71341,0
1,557,1,0,20,2,7,1,0.940377,41.0,1.089739,0.357347,1
3,556,0,2,21,7,1,2,0.645903,9.0,2.937377,0.498398,0
0,448,0,1,10,7,4,1,0.100916,29.0,1.729394,0.639991,0
2,488,4,0,3,2,12,3,0.971717,0.0,3.196575,0.119426,1
3,556,2,3,0,2,7,0,0.1471,29.0,1.655224,0.229512,0
0,517,0,0,14,2,11,0,0.866346,80.0,1.480729,1.001808,1
2,691,3,0,11,7,2,3,0.034851,8.0,4.04155,0.342326,0
0,469,2,0,8,3,1,4,0.624542,30.0,4.900794,0.801156,0
0,420,0,0,10,5,1,0,0.646704,8.888889,2.27767,0.282363,1
0,548,0,0,4,3,10,0,0.308004,32.0,1.458847,0.046845,0
0,406,1,2,23,4,6,1,0.643146,36.0,2.441745,0.500401,1
0,454,4,1,6,7,12,3,0.617053,6.0,2.1885,0.892482,0
3,508,4,0,7,6,5,0,0.798352,27.0,0.138753,0.819285,1
3,496,4,3,0,7,1,2,0.875874,58.0,0.829772,0.252939,1
0,493,0,0,0,1,10,0,0.610105,12.44444,0.147973,1.023678,1
3,443,4,0,2,3,3,1,0.490295,37.0,3.481775,0.479716,0
2,536,2,0,7,2,11,4,0.621596,33.0,2.066173,0.048999,0
0,717,1,2,10,2,7,2,0.729208,8.0,0.318849,0.027925,1
1,582,2,0,0,4,12,1,0.356171,75.0,3.652875,0.485114,1
4,315,1,1,13,5,9,3,0.504642,16.0,3.222179,0.546323,1
0,459,4,0,0,1,9,1,0.585104,13.0,3.599814,0.079913,0
0,553,0,0,5,3,6,0,1.088378,4.444444,1.499585,1.037521,1
4,350,2,0,20,5,3,1,0.587712,19.0,0.807698,0.718217,1
0,257,0,0,5,5,1,0,0.324187,34.66667,0.153481,0.901443,1
1,427,1,3,2,6,3,1,0.58799,19.33333,4.085705,0.584023,1
2,419,3,0,9,6,10,1,0.8195,38.0,1.079045,0.663544,1
4,664,4,0,11,3,2,4,0.857404,47.0,2.712646,0.38786,1
2,535,2,1,9,3,11,2,0.80025,11.33333,2.426085,0.679297,1
0,485,3,2,21,3,5,0,0.888209,14.66667,4.605263,0.978183,1
4,468,4,3,1,3,8,4,0.334766,85.33333,2.762199,0.647716,1
0,545,4,0,23,2,5,4,0.507571,103.0,3.100084,0.341634,1
2,519,2,0,21,7,1,1,0.779591,16.0,1.597525,0.285239,1
4,544,2,3,12,7,3,1,0.26445,22.66667,4.993474,0.963346,0
2,532,1,0,15,5,12,0,0.371581,9.0,3.261869,0.185002,1
4,603,3,2,12,7,5,1,0.831156,4.0,0.024902,0.806197,1
2,503,3,2,3,5,7,3,0.770086,43.0,2.780411,0.465262,1
1,577,2,3,3,2,5,1,0.9712,17.0,1.819327,0.44376,1
2,535,4,0,10,7,10,1,0.995974,5.0,0.160561,0.747538,1
1,520,2,2,22,5,5,3,0.240745,42.0,2.357749,0.148038,1
2,460,4,3,13,3,7,0,0.90045,74.0,3.867832,0.466296,1
0,493,0,0,2,1,8,0,0.194516,72.0,1.259474,0.040313,1
4,495,2,2,18,7,8,4,0.7098,18.0,3.197295,0.670407,1
0,607,0,0,21,6,7,0,0.320099,16.88889,1.799354,0.065674,0
3,523,3,1,0,6,3,2,0.300311,4.0,3.555097,0.087289,0
0,409,4,0,4,5,11,4,0.946321,47.0,1.937981,0.844826,1
4,345,4,3,16,1,2,1,0.263151,87.0,1.850024,0.442955,1
1,386,0,3,0,6,1,4,0.673178,66.0,0.022923,0.200976,1
4,431,1,0,18,7,6,0,0.178129,41.0,0.771112,0.592585,1
3,546,0,0,18,1,9,0,0.09339,0.0,4.954051,0.519283,0
1,438,0,0,3,2,3,3,0.339317,15.0,4.212084,0.410908,0
3,622,4,0,18,4,5,4,0.624196,15.0,1.375542,0.905417,0
1,377,3,0,5,5,9,1,0.247945,67.0,2.00596,0.749458,1
2,566,0,3,14,2,9,0,0.300169,2.0,4.899607,0.151593,0
0,313,1,0,3,2,7,1,0.70873,22.0,1.252222,0.570775,1
0,388,0,0,23,1,4,0,0.202796,3.555556,1.331332,0.099837,1
0,400,0,0,0,5,11,0,0.546905,28.44444,0.055199,0.275236,1
0,399,0,0,23,2,2,0,1.041735,41.77778,1.549337,1.023593,1
3,436,1,2,16,3,2,2,0.396972,30.0,4.650368,0.46208,0
3,578,3,0,10,2,4,4,0.434201,31.33333,4.623717,0.892106,0
3,571,0,0,16,3,1,1,0.738204,28.0,2.509846,0.165999,0
0,399,0,0,22,4,4,0,0.879012,5.333333,1.624105,0.231009,1
3,480,3,2,0,3,12,2,0.769606,14.0,2.848991,0.352825,0
0,545,1,0,8,3,11,2,0.997867,94.0,0.334871,0.366326,1
3,481,0,0,13,1,6,0,0.071451,10.0,0.793617,0.745277,1
4,657,3,3,14,2,6,4,0.982253,0.666667,4.819087,0.599411,1
3,538,0,0,23,4,7,4,0.95019,14.0,1.279843,0.553249,1
1,413,2,2,0,2,5,3,0.852139,13.0,1.922246,0.602376,1
3,423,4,0,1,7,9,4,0.454126,12.66667,2.544722,0.732191,1
2,403,2,3,17,7,2,3,0.870902,16.0,4.895661,0.892817,1
1,502,1,3,5,6,4,0,0.791656,28.0,3.147992,0.802926,1
1,476,4,0,19,3,4,4,0.185238,1.0,2.622,0.495097,0
0,453,2,2,7,2,4,3,0.815362,24.66667,3.503372,0.722078,1
4,558,3,3,0,4,1,2,0.614529,34.66667,3.320079,0.874824,0
3,534,1,1,14,6,4,4,0.098031,67.0,4.714204,0.032215,1
0,342,0,0,9,4,12,0,0.99532,14.22222,1.354588,0.614958,1
0,372,0,0,3,1,5,0,0.677957,9.777778,1.053756,1.113053,1
3,401,0,0,9,3,9,4,0.656248,54.0,4.03581,0.496224,1
2,419,3,3,10,3,3,2,0.28351,30.0,3.998917,0.864304,1
3,436,2,1,4,7,3,0,0.871636,23.0,0.849182,0.1859,1
0,459,0,0,8,1,5,0,0.645201,2.666667,0.59198,0.679823,1
0,535,0,0,4,7,10,0,0.52112,18.37037,2.596596,0.979094,0
2,387,3,1,10,2,6,1,0.534282,2.0,2.220548,0.431533,1
0,423,3,3,2,3,3,0,0.703313,3.0,2.598303,0.486722,1
0,341,0,0,3,2,1,0,0.795048,10.66667,0.7754,0.09227,1
3,407,3,0,9,4,10,0,0.357577,13.0,2.405355,0.042172,1
1,479,0,0,6,6,8,2,0.385258,18.0,3.716783,0.468708,0
0,410,1,0,0,6,12,4,0.562238,8.0,2.411725,0.843475,1
2,396,2,3,5,6,1,4,0.924407,1.0,1.573923,0.931324,1
0,448,0,0,7,7,2,0,0.84543,4.444444,0.240003,0.740985,1
2,523,4,1,16,5,3,4,0.390415,2.0,4.841308,0.826399,0
3,408,4,0,23,1,6,0,0.337033,10.66667,4.358289,0.734854,1
4,602,4,3,6,6,4,0,0.523637,4.666667,3.956825,0.701486,0
1,415,0,0,0,3,4,3,0.869991,6.666667,3.470355,0.769033,1
1,458,3,1,8,1,9,3,0.008679,19.0,2.577549,0.505303,0
3,615,1,2,10,4,6,3,0.710486,8.0,4.486984,0.457938,0
0,557,0,0,18,4,12,0,0.394512,7.111111,2.179254,0.179036,0
0,486,0,0,1,7,2,0,0.308397,47.11111,2.040027,0.949292,1
0,537,0,0,22,4,7,0,0.112138,20.44444,0.973876,0.050191,1
4,373,4,0,10,4,3,2,0.896591,58.0,2.117291,0.267444,1
1,680,1,2,2,5,9,3,0.912248,14.0,3.534011,0.519916,1
4,378,3,2,16,2,6,3,0.061417,71.0,1.855312,0.971598,1
2,520,4,0,9,2,8,2,0.521815,5.333333,2.669873,0.785973,0
0,612,0,0,2,6,1,0,0.252574,24.88889,1.816282,0.414755,0
4,526,0,1,21,5,2,1,0.758688,20.0,2.188792,0.713948,0
0,494,2,0,2,7,6,3,0.665391,50.0,3.965198,0.931369,1
0,612,0,0,20,2,3,0,0.397131,14.22222,0.490697,0.606244,1
0,562,0,0,6,7,1,0,0.21696,50.66667,1.995141,0.519683,1
0,451,4,0,1,7,6,4,0.831221,24.0,0.72605,0.552993,1
4,654,1,1,0,4,5,1,0.674252,36.0,4.689198,0.31153,0
3,425,4,0,6,2,9,2,0.00682,65.0,1.570188,0.907349,1
4,559,0,0,10,6,5,2,0.810296,26.0,2.607085,0.705484,1
0,460,0,0,22,2,1,3,0.590768,11.0,0.455435,0.589092,1
0,397,2,0,5,1,1,4,0.424714,6.666667,2.912934,0.969475,1
1,515,2,2,22,3,11,1,0.583918,11.0,4.560889,0.297706,0
4,438,2,0,3,1,1,0,0.619712,3.0,0.786172,0.283135,1
3,510,1,3,18,1,7,0,0.640035,1.0,1.606535,0.242138,0
0,576,0,0,20,4,6,0,1.067045,23.11111,1.097897,0.834498,1
0,588,3,3,18,4,5,2,0.178648,49.0,1.575265,0.797286,1
0,638,3,3,13,6,4,2,0.623093,0.666667,4.718897,0.597114,0
0,397,3,2,2,4,11,2,0.187993,25.0,1.887501,0.651984,1
4,524,2,0,3,1,11,2,0.209957,13.0,3.49031,0.348961,1
4,358,0,3,7,5,8,2,0.669258,66.0,1.119584,0.039758,1
1,500,2,0,17,4,11,4,0.915954,4.0,1.09853,0.253636,1
3,344,3,1,3,4,8,3,0.159044,24.0,0.879247,0.584303,1
1,711,2,1,10,1,5,1,0.962466,106.0,2.174061,0.812933,1
2,629,3,1,15,3,4,2,0.319372,8.0,2.864291,0.777195,0
0,345,4,3,2,3,2,3,0.391314,40.0,0.053741,0.179487,1
0,437,0,1,6,2,7,0,0.153681,64.0,4.164617,0.051446,1
0,572,4,2,1,6,5,4,0.615836,4.0,2.563769,0.85056,0
0,501,0,0,0,4,9,0,0.54227,43.55556,0.168233,0.442475,1
0,525,1,0,5,5,9,2,0.476091,4.0,0.515996,0.094226,1
1,585,2,0,18,2,11,2,0.622976,11.0,1.288217,0.564049,0
4,700,4,0,6,6,11,3,0.583497,29.0,2.496461,0.363336,0
4,386,3,0,23,5,10,2,0.374263,64.0,4.301198,0.202494,1
1,479,3,0,4,5,11,3,0.884114,4.0,4.514827,0.595168,1
0,320,2,0,20,4,8,2,0.667661,39.0,4.16164,0.363392,1
1,494,3,0,17,1,1,0,0.205406,9.0,1.642817,0.166788,0
1,664,4,1,23,1,12,0,0.319903,49.0,1.732789,0.700086,1
1,547,3,0,12,1,3,1,0.787878,22.66667,4.937292,0.836808,1
2,577,4,2,0,3,2,2,0.104525,22.0,3.606403,0.273743,0
4,518,1,3,9,1,4,2,0.750232,31.0,1.52476,0.186425,0
3,428,4,3,8,6,2,3,0.358842,62.0,1.645401,0.075252,1
3,346,0,2,16,4,12,3,0.551691,14.0,2.173222,0.527902,1
2,645,0,0,0,3,11,2,0.280558,28.66667,3.309033,0.831294,0
1,455,0,0,0,6,8,1,0.986457,5.0,4.489896,0.25079,1
2,481,2,1,6,1,1,2,0.90584,36.0,0.991536,0.460638,1
2,303,2,3,3,6,4,3,0.92845,41.0,0.422017,0.160803,1
0,435,0,0,22,5,5,0,0.284776,15.11111,1.01438,0.454726,1
4,513,4,0,20,4,10,3,0.84169,47.0,1.227277,0.015445,1
0,534,0,0,11,4,4,0,0.635397,21.33333,1.440082,1.02457,0
1,660,1,1,15,6,8,4,0.707859,54.66667,3.496074,0.676572,1
0,474,0,0,13,2,2,0,0.317504,2.666667,0.77684,0.374415,1
3,489,4,1,22,4,9,1,0.711985,2.666667,3.427256,0.881198,0
0,652,0,0,9,5,2,0,1.014267,48.88889,0.857868,0.205796,1
3,617,2,0,13,4,2,2,0.267481,55.0,3.374841,0.078734,1
3,359,4,1,6,2,2,3,0.23336,12.66667,3.165304,0.942622,1
2,644,3,0,3,4,12,4,0.104415,99.0,1.590799,0.309017,1
4,339,1,0,1,7,10,1,0.266807,22.66667,3.178614,0.935973,1
1,575,2,2,17,2,3,4,0.832716,22.0,1.682275,0.980043,1
3,518,1,3,15,7,10,4,0.2788,6.0,1.646439,0.753429,0
1,462,1,0,8,7,11,4,0.621144,17.0,1.728226,0.105484,0
0,455,3,0,4,4,10,0,0.479591,78.66667,3.933724,0.852229,1
1,252,2,0,8,6,8,2,0.288579,13.0,1.225894,0.147879,1
0,515,2,0,7,3,7,3,0.510359,62.66667,3.609937,0.692198,1
2,503,0,2,23,7,10,3,0.167962,47.0,4.703103,0.500407,1
3,650,4,3,19,6,4,3,0.639578,17.0,1.752145,0.707725,0
0,472,4,1,15,4,7,4,0.115663,23.0,0.14756,0.76499,1
1,447,0,0,19,1,11,2,0.730981,28.0,0.12303,0.803665,1
3,448,4,3,17,1,8,1,0.177713,32.0,0.697514,0.83498,1
2,416,1,3,3,3,6,3,0.998159,2.0,0.550224,0.847225,1
3,454,4,0,15,7,6,2,0.823673,81.0,3.740426,0.412574,1
0,396,4,1,3,4,3,2,0.34384,27.0,1.474254,0.889228,1
2,561,0,0,5,5,5,0,0.426205,53.33333,3.462549,0.71958,1
1,539,3,0,2,7,10,3,0.259191,29.0,0.412277,0.838971,1
2,354,4,0,17,4,2,4,0.767115,16.0,1.478701,0.989191,1
0,509,0,0,14,1,12,0,0.480727,22.22222,0.785366,0.130967,1
4,611,3,3,7,2,5,2,0.755186,53.0,1.384403,0.37058,1
2,605,0,0,17,3,5,1,0.018402,11.0,1.153589,0.806547,0
2,396,3,0,23,2,7,0,0.135621,94.0,3.08958,0.086303,1
3,633,0,0,22,5,4,2,0.364974,12.0,3.513364,0.540781,0
1,447,1,0,2,4,11,2,0.108909,93.0,0.742327,0.858398,1
0,502,0,0,5,5,6,0,0.701128,56.0,1.852865,0.021365,1
0,464,0,0,21,2,9,0,0.150832,38.22222,0.625114,1.056959,1
0,379,1,0,20,4,4,1,0.859763,18.0,1.414613,0.978145,1
0,422,0,0,23,7,11,0,0.861308,23.11111,2.072021,0.362566,1
0,624,0,0,14,6,6,0,0.316256,32.0,2.452915,0.86264,0
4,627,0,3,11,6,12,4,0.483792,23.0,4.323782,0.127176,0
0,568,4,0,4,7,9,4,0.451813,40.0,0.938814,0.772864,1
1,477,4,1,6,5,10,0,0.724865,46.0,4.996338,0.481522,1
0,680,0,0,21,6,12,0,0.501509,18.66667,1.880389,0.967807,0
0,598,0,0,14,6,1,0,0.132935,20.44444,1.476672,0.239182,0
3,488,2,3,6,1,8,0,0.273736,4.0,4.774207,0.672658,1
3,304,4,0,12,6,1,3,0.466196,5.333333,4.086902,0.786119,1
1,586,2,1,2,1,4,4,0.974492,70.0,3.458715,0.202492,1
2,624,0,3,22,3,3,3,0.881159,36.66667,4.191986,0.818287,1
